URL,RaceID,RaceName
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1352,1352,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1353,1353,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1356,1356,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1357,1357,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1358,1358,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1360,1360,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1361,1361,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1362,1362,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1363,1363,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1365,1365,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1366,1366,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1367,1367,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1368,1368,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1369,1369,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1370,1370,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1371,1371,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1372,1372,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1374,1374,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1375,1375,No Data
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1376,1376,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1378,1378,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1379,1379,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1380,1380,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1381,1381,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1383,1383,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1384,1384,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1385,1385,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1386,1386,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1387,1387,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1388,1388,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1389,1389,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1390,1390,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1391,1391,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1392,1392,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1393,1393,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1394,1394,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1395,1395,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1398,1398,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1399,1399,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1400,1400,No Data
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1401,1401,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1403,1403,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1404,1404,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1405,1405,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1406,1406,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1407,1407,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1408,1408,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1409,1409,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1410,1410,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1411,1411,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1413,1413,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1414,1414,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1415,1415,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1416,1416,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1417,1417,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1418,1418,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1419,1419,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1420,1420,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1422,1422,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1423,1423,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1424,1424,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1425,1425,No Data
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1426,1426,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1427,1427,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1428,1428,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1430,1430,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1431,1431,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1432,1432,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1433,1433,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1434,1434,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1435,1435,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1437,1437,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1438,1438,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1439,1439,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1440,1440,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1441,1441,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1443,1443,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1444,1444,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1445,1445,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1446,1446,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1447,1447,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1448,1448,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1449,1449,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1450,1450,Carry Back Stakes
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1453,1453,Los Alamitos Derby
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1455,1455,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1456,1456,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1457,1457,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1458,1458,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1459,1459,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1460,1460,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1461,1461,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1462,1462,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1463,1463,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1464,1464,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1465,1465,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1466,1466,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1467,1467,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1468,1468,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1470,1470,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1471,1471,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1472,1472,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1473,1473,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1474,1474,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1475,1475,No Data
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1476,1476,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1477,1477,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1478,1478,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1479,1479,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1480,1480,
